index,Text,Negative?
22219,"['told', 'bitch', 'dont', 'wanna', 'eat', 'im', 'money', 'hungry']",True
22220,"['told', 'dad', 'go', 'buy', 'cooky', 'graduation', 'reception', 'nigga', 'bought', 'oreo']",True
22221,"['told', 'hoe', 'special', 'like', 'mcrib', 'mcdonalds']",True
22222,"['told', 'hoe', 'suck', 'got', 'lip', 'like', 'rubber', 'duck']",True
22223,"['told', 'ya', 'month', 'ago', 'charlie', 'wasnt', 'bullshittin', 'bevo', 'next']",True
22224,"['tolerance', 'sharpening', 'knife', 'year', 'jihadis', 'pain']",True
22225,"['tom', 'brady', 'biggest', 'pussy', 'nfl', 'far']",True
22226,"['tommy', 'trash']",False
22227,"['tomorrows', 'agenda', 'bake', 'brownie', 'visit', 'couple', 'open', 'house']",False
22228,"['tongue', 'inside', 'pussy', 'dont', 'bother', 'eating']",True
22229,"['tonight', 'gotta', 'take', 'dope', 'picture', 'wit', 'bad', 'bitch', 'im', 'drunk', 'change', 'avi', 'im', 'tired', 'seeing', 'one', 'already']",True
22230,"['tonight', 'start', 'road', 'super', 'bowl', 'go', 'brownie', 'go', 'woof', 'woof', 'browns', 'draft']",False
22231,"['tonight', 'sole', 'purpose', 'thoroughly', 'intoxicated', 'night', 'class', 'maybe', 'deserve']",False
22232,"['tony', 'blair', 'equal', 'bushs', 'bitch', 'morning', 'joe']",True
22233,"['tony', 'parker', 'making', 'norris', 'cole', 'bitch', 'one', 'one', 'takin', 'dribble', 'breaking', 'damn', 'ankle', 'go', 'spurs', 'go']",True
22234,"['bad', 'brandon', 'lavergne', 'isnt', 'gonna', 'vein', 'spiked', 'angola', 'mickey']",False
22235,"['fast', 'fed', 'cocky', 'cop', 'ditch', 'old', 'bitch', 'gettin', 'sloppy', 'wit', 'pot']",True
22236,"['little', 'late', 'bitch', 'nigga']",True
22237,"['many', 'bad', 'bitch', 'last', 'night']",True
22238,"['many', 'bitch', 'got', 'rabies', 'hate', 'ho', 'hoppin', 'woman', 'stank', 'pussypoppin', 'woman']",True
22239,"['many', 'chick', 'trying', 'wavey', 'bitch']",True
22240,"['many', 'pretty', 'bitch', 'got', 'sore', 'throat', 'voicemostly', 'red', 'bone', 'turn']",True
22241,"['much', 'makeup', 'trash']",False
22242,"['much', 'shit', 'going', 'deal', 'another', 'bitch', 'nonsense']",True
22243,"['worried', 'bout', 'bitch', 'fashion', 'go', 'missing', 'action']",True
22244,"['took', 'molly', 'gonna', 'die', 'pussy', 'ass', 'bitch']",True
22245,"['took', 'uber', 'thr', 'shakey', 'club', 'last', 'weekend', 'total', 'cheaper', 'parking', 'extra', 'throw', 'hoe']",True
22246,"['took', 'broke', 'bitch', 'nigga']",True
22247,"['took', 'yo', 'bitch', 'gave', 'back', 'bad']",True
22248,"['top', 'stankiest', 'pussy']",True
22249,"['top', 'knotch', 'hoe', 'get', 'lesser']",True
22250,"['totaled', 'rt', 'crashed', 'dat', 'hoe', 'rt', 'drake', 'verse', 'nicki']",True
22251,"['touchdown', 'hoe', 'touchdown', 'hoe']",True
22252,"['tracy', 'morgan', 'car', 'wreck', 'press', 'wa', 'covered', 'zappa', 'joker', 'brownie', 'yell', 'see', 'complete']",False
22253,"['traffic', 'gable']",False
22254,"['trailor', 'trash', 'tina', 'time']",False
22255,"['trainer', 'lady', 'bitch', 'shook', 'hand', 'made', 'promise', 'ima', 'study', 'test', 'tomorrow', 'idk', 'dont', 'like', 'shes', 'trying', 'break']",True
22256,"['translation', 'slow', 'saving', 'hoe', 'rt', 'saving', 'life']",True
22257,"['trap', 'drug', 'getting', 'kind', 'bitch', 'lmao']",True
22258,"['trapping', 'motherfucker', 'juggin', 'like', 'bitch', 'catch', 'traffic', 'might', 'juggin', 'yo', 'bitch']",True
22259,"['trash', 'black', 'people', 'play', 'r', 'b', 'hip', 'hop', 'party', 'play', 'dubstep', 'house', 'yall', 'coon', 'need', 'expand']",True
22260,"['trash', 'see', 'capitalized', 'trash', 'rt', 'wtf', 'oreo', 'song', 'r', 'kelly', 'tf']",True
22261,"['treatin', 'yo', 'hoe', 'like', 'yo', 'bestfriend', 'like', 'thats', 'wifey']",True
22262,"['trending', 'adult', 'human', 'skull', 'found', 'trash', 'connecticut']",False
22263,"['trey', 'songz', 'sing', 'cant', 'actually', 'right', 'good', 'song', 'trey', 'songz', 'relevant', 'thirsty', 'black', 'bitch']",True
22264,"['trey', 'songz', 'went', 'looking', 'bitch', 'reply', 'nicki']",True
22265,"['tripped', 'ball', 'onlsd', 'bitch']",True
22266,"['trust', 'bitch', 'cant', 'wife', 'bitch', 'cant']",True
22267,"['trust', 'say', 'foot', 'stomp', 'hurt', 'like', 'fucking', 'bitch']",True
22268,"['trust', 'say', 'shouldnt', 'trust', 'tweet', 'bae', 'bruh', 'real', 'quick', 'hoe', 'drop', 'nigga', 'real', 'quick']",True
22269,"['trust', 'nigga', 'fear', 'bitch']",True
22270,"['trust', 'player', 'fear', 'bitch']",True
22271,"['trust', 'none', 'bitch', 'dont']",True
22272,"['trust', 'none', 'bitch', 'dont', 'wife', 'bitch', 'bitch', 'wont']",True
22273,"['truth', 'rt', 'faggot', 'would', 'turn', 'hairy', 'pussy']",True
22274,"['truth', 'told', 'thats', 'pussy']",True
22275,"['truth', 'ate', 'yellow', 'snow', 'child']",True
22276,"['truth', 'youre', 'smelly', 'barn', 'bitch']",True
22277,"['true', 'rt', 'bitch', 'u', 'fine', 'tho', 'rt', 'ive', 'old', 'old', 'life', 'thats', 'fine']",True
22278,"['tru', 'fact', 'niggaz', 'pussy', 'nd', 'ill', 'tag', 'em', 'nd', 'cassidy', 'r', 'p', 'nigga', 'let']",True
22279,"['try', 'rexs', 'new', 'water', 'roasted', 'tomato', 'potato', 'sawdust', 'cracker', 'loaded', 'enough', 'sodium', 'make', 'lot', 'wife', 'look', 'unsavory', 'box']",False
22280,"['try', 'take', 'othot', 'drug', 'bitch', 'im']",True
22281,"['tryna', 'sumbody', 'cinnamon', 'apple', 'cant', 'trust', 'bitch', 'wit', 'pussy', 'taste', 'like', 'cinnamon', 'apple']",True
22282,"['tryna', 'determine', 'bad', 'bitch', 'twitter', 'save']",True
22283,"['tryna', 'get', 'home', 'like', 'base', 'base', 'base', 'closet', 'looking', 'like', 'planet', 'bathing', 'ape']",False
22284,"['tryna', 'save', 'hoe', 'dont', 'wanna', 'saved', 'nope', 'nope', 'nope']",True
22285,"['tuna', 'good', 'rest', 'trash', 'rt', 'spam', 'rt', 'struggle', 'food', 'ha', 'meat', 'tuna', 'included']",False
22286,"['tupac', 'could', 'fuck', 'bitch', 'world', 'nigga', 'cry', 'pic', 'took', 'bitch']",True
22287,"['turk', 'hoe', 'yall']",True
22288,"['turn', 'fuck', 'nigguh', 'rebound']",True
22289,"['turn', 'hoe', 'house', 'wife', 'bet']",True
22290,"['turn', 'bitch']",True
22291,"['turn', 'magic', 'colored', 'light', 'long', 'exposure', 'light', 'writing']",False
22292,"['turn', 'entire', 'fuck', 'hoe']",True
22293,"['turnup', 'hoe']",True
22294,"['twatch', 'sound', 'like', 'twat']",True
22295,"['tweakin', 'hoe']",True
22296,"['tweekin', 'hoe']",True
22297,"['twice', 'divorced', 'teabagger', 'florida', 'attorney', 'general', 'say', 'marriage', 'reserved', 'stable', 'enduring', 'family', 'unit', 'wtf']",True
22298,"['twice', 'divorced', 'teabagger', 'florida', 'attorney', 'general', 'say', 'marriage', 'reserved', 'stable', 'enduring', 'family', 'unit']",False
22299,"['twinkie', 'unfilling', 'odd', 'filled']",False
22300,"['twitter', 'game', 'point', 'tonight', 'btw', 'guy', 'havent', 'caught', 'youre', 'full', 'retard']",True
22301,"['twitter', 'ha', 'taught', 'many', 'bitch', 'made', 'nigga', 'world', 'dont', 'fooled']",True
22302,"['twitter', 'fag']",True
22303,"['twitter', 'like', 'friend', 'sometimes', 'forget', 'visit', 'call', 'act', 'like', 'bitchy', 'mcbitcherson', 'side', 'bitch']",True
22304,"['twitter', 'trash']",False
22305,"['twitter', 'let', 'know', 'every', 'hoe', 'every', 'city', 'country']",True
22306,"['twitter', 'nigga', 'always', 'want', 'unprotected', 'sex', 'nothing', 'bitch', 'nah']",True
22307,"['twitter', 'pic', 'flossin', 'hoe', 'talkin']",True
22308,"['twitter', 'watching', 'bitch']",True
22309,"['twitter', 'bitch']",True
22310,"['twitter', 'little', 'blue', 'bird', 'name', 'larry', 'celtic', 'isu', 'larry', 'bird', 'stick', 'ticker', 'twtr']",False
22311,"['two', 'blonde', 'dyke', 'wanna', 'kiss', 'night', 'pray', 'god', 'shit', 'go', 'right']",True
22312,"['two', 'day', 'gone', 'gone', 'long', 'cant', 'get', 'phone', 'cuz', 'bitch', 'done', 'wit']",True
22313,"['two', 'dyked', 'fightin', 'bitch', 'lol', 'gtfoh']",True
22314,"['two', 'foreign', 'hoe', 'iont', 'like', 'basic']",True
22315,"['two', 'hoe', 'rt', 'yall', 'know']",True
22316,"['two', 'horny', 'guy', 'play', 'sexy', 'av', 'model', 'trimmed', 'pussy', 'fuck']",True
22317,"['two', 'horny', 'guy', 'take', 'turn', 'beating', 'shit', 'tight', 'teen', 'pink', 'ussy']",True
22318,"['two', 'red', 'bone', 'kissin', 'n', 'da', 'back', 'seat']",False
22319,"['two', 'year', 'strong', 'honkie']",True
22320,"['tyga', 'drake', 'two', 'light', 'skin', 'bitch', 'choose', 'fight', 'would', 'go', 'guy', 'compton', 'one', 'toronto']",True
22321,"['tyga', 'hoe', 'pooted', 'muthafuckin', 'face', 'bout', 'fight', 'bruh']",True
22322,"['tylers', 'bitch', 'sorry']",True
22323,"['tym', 'lyt', 'dis', 'blunt', 'n', 'holla', 'hoe']",True
22324,"['type', 'nicca', 'owe', 'yu', 'money', 'still', 'ask', 'go', 'n', 'blunt']",True
22325,"['typical', 'bitch', 'break', 'tweeting', 'smfh']",True
22326,"['typically', 'hateful', 'antichristian', 'mentally', 'ill', 'ugly', 'dyke', 'trash', 'pig', 'couple', 'jennifer', 'mccarthy', 'melisa', 'erwin']",True
22327,"['tyra', 'bank', 'still', 'getting', 'paid', 'americas', 'next', 'top', 'model', 'run', 'bitch', 'bossy']",True
22328,"['tyrese', 'trash']",False
22329,"['u', 'lil', 'stupid', 'bitch', 'aint', 'fucking', 'wit']",True
22330,"['u', 'bitch', 'still', 'fuccin', 'bush']",True
22331,"['u', 'cant', 'stay', 'expect', 'change', 'u', 'cant', 'truly', 'expect', 'good', 'man', 'call', 'nigga', 'niggerit', 'mean', 'good', 'person']",True
22332,"['u', 'coon', 'cant', 'wait', 'wear', 'oreo', 'js']",True
22333,"['u', 'coon', 'watching', 'love', 'hip', 'hop', 'aint']",True
22334,"['u', 'corn', 'fly', 'bitch', 'ha', 'seed', 'lime', 'green', 'full', 'crystal']",True
22335,"['u', 'ever', 'seen', 'bitch', 'talk', 'shit', 'another', 'bitch', 'u', 'see', 'hanging', 'together']",True
22336,"['u', 'fucken', 'bitch', 'wifi']",True
22337,"['u', 'got', 'twin', 'bed', 'yo', 'bitch', 'better', 'invite', 'yo', 'crib', 'u', 'better', 'sleeping', 'futon', 'boy']",True
22338,"['u', 'got', 'nigga', 'got', 'bitch']",True
22339,"['u', 'hoe', 'hawkin', 'rittas', 'today', 'aint', 'yall']",True
22340,"['u', 'know', 'pussy', 'good', 'sound', 'like', 'u', 'mixing', 'spaghetti', 'u', 'hit', 'lol']",True
22341,"['u', 'know', 'bitch', 'hard']",True
22342,"['u', 'look', 'like', 'dyke', 'ur', 'pic', 'lol']",True
22343,"['u', 'nigga', 'dnt', 'like', 'bet', 'fck', 'yo', 'bitch', 'tho']",True
22344,"['u', 'hoe', 'w', 'booty', 'hangin']",True
22345,"['u', 'hit', 'list', 'bitch', 'kill', 'yo', 'self']",True
22346,"['u', 'oversteppin', 'u', 'boundires', 'sideline', 'hoe']",True
22347,"['u', 'see', 'super', 'bad', 'bitch', 'club', 'nigga', 'u', 'cant', 'understand', 'got', 'chance', 'meet', 'happy', 'hour']",True
22348,"['u', 'serious', 'bro', 'lol', 'rt', 'early', 'bird', 'special']",False
22349,"['u', 'still', 'fuck', 'old', 'bitch', 'disrespectful', 'like', 'shit']",True
22350,"['u', 'sure', 'tha', 'bitch', 'aint', 'slumped', 'dead', 'lol', 'thots']",True
22351,"['u', 'think', 'nigs', 'u', 'u']",True
22352,"['u', 'wanna', 'piss', 'hoe', 'u', 'club', 'front', 'u', 'tryna', 'dance', 'u', 'im', 'right', 'tweet']",True
22353,"['u', 'want', 'big', 'tittyd', 'hoedyke', 'wash', 'ya', 'rim', 'lls', 'rt', 'expect', 'chick', 'da', 'bikini', 'car', 'wash', 'rid', 'rim', 'brake', 'dust']",True
22354,"['u', 'wanted', 'go', 'military', 'yo', 'bitch', 'couldnt', 'handle', 'nobody', 'shooting', 'u', 'shut', 'yo', 'mf', 'mouth', 'salute']",True
22355,"['u', 'wondering', 'im', 'answering', 'im', 'wondering', 'money', 'nigga', 'act', 'like', 'bitch', 'day']",True
22356,"['u', 'wont', 'see', 'sober', 'le', 'got', 'court', 'mary', 'best', 'bitch', 'life']",True
22357,"['update', 'three', 'arrsted', 'german', 'gay', 'guy', 'left', 'critical', 'condition', 'fag', 'bashed', 'belgrade']",True
22358,"['u', 'spy', 'plane', 'flying', 'british', 'sky', 'hunt', 'jihadi', 'johns', 'assocs', 'advanced', 'tech', 'via']",False
22359,"['ugh', 'cant', 'stand', 'bitch', 'smoke', 'black', 'milds', 'make', 'itch']",True
22360,"['ugh', 'fuckin', 'hate', 'bitch', 'dont', 'answer', 'call', 'ew']",True
22361,"['ugh', 'really', 'cant', 'wait', 'get', 'paid', 'tomorrow', 'spend', 'hoe']",True
22362,"['ugh', 'im', 'little', 'bitch']",True
22363,"['ugh', 'bad', 'bitch', 'picture', 'coming', 'soon']",True
22364,"['ugh', 'hes', 'mine', 'bitch', 'hes', 'mine', 'mine', 'thats', 'baby', 'man', 'know', 'aware', 'thats']",True
22365,"['ugh', 'like', 'hate', 'momma', 'get', 'talking', 'proper', 'like', 'bitch', 'stfu']",True
22366,"['ugh', 'crazy', 'bitch', 'crucible', 'smh']",True
22367,"['ugly', 'hoe', 'wanna', 'bad', 'bitch', 'gone']",True
22368,"['ugly', 'bitch', 'always', 'trynna', 'take', 'pic', 'angle', 'guess', 'best', 'side']",True
22369,"['ugly', 'bitch', 'know', 'get', 'crib', 'sun', 'come']",True
22370,"['ugly', 'bitch', 'listen', 'yall', 'havin', 'stank', 'attitude', 'yall', 'dont', 'nothing', 'working', 'personally', 'dont', 'fuck']",True
22371,"['ugly', 'bitch', 'post', 'retarded', 'shit', 'social', 'medium']",True
22372,"['ugly', 'bitch', 'stay', 'subbing']",True
22373,"['ugly', 'fucking', 'nigger', 'baby', 'thought', 'wa', 'gorilla', 'first']",True
22374,"['ugly', 'hoe', 'favorite', 'line', 'im', 'far', 'ugly', 'like', 'naw', 'hoe', 'closer', 'think']",True
22375,"['ugly', 'hoe', 'attitude', 'kill', 'ratchetness', 'need', 'nice', 'cause', 'look', 'sure', 'aint', 'getting', 'nowhere']",True
22376,"['uh', 'cody', 'called', 'punk', 'bitch', 'said', 'think', 'meant', 'say', 'bos', 'bitch', 'ill', 'let', 'go', 'ctfu']",True
22377,"['uh', 'oh', 'rt', 'control', 'yo', 'bitch', 'dont', 'want', 'shit', 'simple']",True
22378,"['uh', 'long', 'till', 'apple', 'come', 'newest', 'incarnation', 'phone', 'im', 'ready', 'two', 'year', 'bitch', 'still', 'go']",True
22379,"['uh', 'bitch']",True
22380,"['um', 'hoe', 'need', 'guidance', 'better', 'yet', 'baptism']",True
22381,"['um', 'happy', 'fairy', 'apparently', 'took', 'crap', 'twitter', 'made', 'happy']",True
22382,"['un', 'pollito', 'cruzaba', 'la', 'frontera', 'un', 'zorro', 'se', 'tropieza', 'con', 'el', 'pollo', 'el', 'zorro', 'le', 'dice', 'im', 'sorry', 'el', 'pollo', 'le', 'dice', 'im']",False
22383,"['uncalled', 'trash', 'one', 'best']",False
22384,"['uncle', 'tom', 'hypocrite']",True
22385,"['uncle', 'tom', 'muhfuckas']",True
22386,"['unemployed', 'nigga', 'get', 'bitch', 'fact', 'dont', 'argue']",True
22387,"['unfortunately', 'love', 'tho', 'rt', 'thats', 'ur', 'hoe']",True
22388,"['ungrateful', 'bitch', 'never', 'happy', 'u', 'happy', 'u', 'mean', 'u', 'aint', 'happy', 'young', 'jefe']",True
22389,"['ungrateful', 'shit', 'lol', 'rt', 'sending', 'uber', 'new', 'way', 'tryna', 'pay', 'pussy', 'cuz', 'lol', 'pls', 'dont']",True
22390,"['unintended', 'consequence', 'current', 'fed', 'regulation', 'tray', 'uneaten', 'food', 'thrown', 'trash', 'hungry', 'kid']",False
22391,"['unk', 'said', 'bitch', 'hit', 'bottle', 'pussy', 'start', 'snappin', 'lmao']",True
22392,"['unlike', 'yall', 'boring', 'bitch', 'lol']",True
22393,"['unloyal', 'girl', 'turn', 'good', 'guy', 'asshole', 'unloyal', 'guy', 'turn', 'good', 'woman', 'big', 'time', 'bitch']",True
22394,"['next', 'time', 'redneck', 'ill', 'see', 'redneck', 'paycheck']",True
22395,"['hoe', 'start', 'actually', 'fucking', 'ill', 'give', 'prop', 'hoe', 'trash']",True
22396,"['let', 'heat', 'pop', 'bitch']",True
22397,"['early', 'dat', 'good', 'dope', 'wit', 'niccas']",True
22398,"['early', 'bitch', 'driving', 'denton', 'omg', 'move', 'already']",False
22399,"['bitch', 'like', 'elevator']",True
22400,"['like', 'eagle', 'tryna', 'catch', 'early', 'bird', 'catch', 'worm']",False
22401,"['early', 'damn', 'bird', 'still', 'chirping', 'smh']",True
22402,"['upstate', 'hoe', 'love', 'south', 'nigga', 'south', 'female', 'love', 'upstate', 'nigga']",True
22403,"['ur', 'fat', 'thick', 'difference', 'bitch']",True
22404,"['ur', 'u', 'act', 'sound', 'infront', 'ae', 'ill', 'awfy', 'cunt', 'nd', 'break', 'ur', 'fukin', 'phone', 'tae']",True
22405,"['use', 'trap', 'bird', 'im', 'fly', 'like', 'bird']",False
22406,"['used', 'dollar', 'menu', 'spectate', 'mall', 'im', 'buying', 'bitch', 'cause', 'shit', 'want']",True
22407,"['used', 'girlfriend', 'got', 'hoe']",True
22408,"['vp', 'joe', 'dildo', 'still', 'want', 'gun', 'hey', 'joe', 'fu', 'oath', 'breaking', 'prick', 'need', 'routed', 'hows', 'feel', 'honkey', 'whippin', 'boy']",True
22409,"['vagina', 'flavored', 'bacon', 'bitch']",True
22410,"['val', 'bitch']",True
22411,"['value', 'moneyvalue', 'dickdon', 'buy', 'trashdon', 'fuck', 'trash']",True
22412,"['vandalize', 'pussyit']",True
22413,"['vanessa', 'fuckin', 'faggot']",True
22414,"['vega', 'day', 'bitch']",True
22415,"['venti', 'iced', 'water', 'make', 'snappy', 'hoe']",True
22416,"['verizon', 'customer', 'service', 'trash', 'fuck', 'ive', 'store', 'havent', 'greeted', 'nothing']",True
22417,"['versace', 'belt', 'lv', 'wallet', 'wont', 'cut', 'need', 'really', 'show', 'little', 'bitch']",True
22418,"['vice', 'news', 'interview', 'canadian', 'jihadi', 'ha', 'poem', 'translated', 'f', 'u', 'sound', 'track']",False
22419,"['video', 'charlie', 'baker', 'campaign', 'team', 'denies', 'contacting', 'gov', 'patrick', 'meeting']",False
22420,"['video', 'charlie', 'baker', 'make', 'final', 'push', 'vote']",False
22421,"['video', 'charlie', 'baker', 'remembers', 'tom', 'menino']",False
22422,"['video', 'record', 'charlie', 'baker']",False
22423,"['video', 'shy', 'glizzy', 'trust']",False
22424,"['view', 'ghetto', 'aint', 'bad', 'rio']",False
22425,"['vine', 'filled', 'pussy', 'lol', 'smh']",True
22426,"['vintage', 'gold', 'diamond', 'engagement', 'ring', 'k', 'yellow', 'gold', 'unique', 'ring', 'size', 'vintagebaublesnbits', 'via']",False
22427,"['viola', 'auntie', 'cant', 'call', 'white', 'trash', 'woman', 'white', 'trash', 'like', 'primetime', 'htg', 'awm']",False
22428,"['virtually', 'zero', 'protection', 'lgbtq', 'person', 'alabama', 'lot', 'acceptance', 'either', 'think', 'queer', 'alabamian', 'kid', 'today']",False
22429,"['w', 'bitch']",True
22430,"['walk', 'hr']",False
22431,"['watch', 'salute', 'vet', 'tuesday', 'jihadi', 'bitch', 'slaying', 'mk', 'fired', 'taliban', 'cockroach', 'firefight']",True
22432,"['watchmilitary', 'monday', 'jihadi', 'bitch', 'slaying', 'badass', 'silence', 'taliban', 'intense', 'night', 'time', 'firefight']",True
22433,"['watchmilitary', 'monday', 'jihadi', 'bitch', 'slaying', 'badass', 'silence', 'taliban', 'intense', 'night', 'time', 'firefight']",True
22434,"['watchobama', 'newly', 'released', 'gitmo', 'jihadi', 'ha', 'link', 'terrorist', 'syria']",False
22435,"['watch', 'excited', 'isi', 'jihadis', 'getting', 'yezidi', 'sex', 'slave', 'distribution', 'day', 'isis', 'cot', 'pj', 'net', 'lny', 'hbt', 'gop']",False
22436,"['watch', 'excited', 'isi', 'jihadis', 'getting', 'yezidi', 'sex', 'slave', 'distribution', 'day', 'cot', 'lny', 'hbt', 'pj', 'net', 'gdn', 'gop']",True
22437,"['watch', 'excited', 'isi', 'jihadis', 'getting', 'yezidi', 'sex', 'slave', 'distribution', 'day']",False
22438,"['wdmc', 'rt', 'shit', 'male', 'hoe', 'going']",True
22439,"['salute', 'vet', 'tuesday', 'jihadi', 'bitch', 'slaying', 'mk', 'fired', 'taliban', 'cockroach', 'du', 'cot', 'pj', 'net']",True
22440,"['webbers', 'rt', 'sz', 'vnds', 'restorer', 'dream', 'cracked', 'midsole', 'sole', 'separation', 'fogged', 'bubble']",False
22441,"['wh', 'obama', 'name', 'holder', 'replacement', 'rube', 'already', 'cast', 'midterm', 'ballot', 'hot', 'air']",False
22442,"['wib', 'play', 'next', 'fri', 'silverdome', 'ballroom', 'neillsville', 'wi', 'charlie', 'parr', 'hobo', 'nephew', 'uncle', 'frank', 'ticket']",False
22443,"['wtf', 'imma', 'leg', 'charlie', 'murphy']",False
22444,"['wtf', 'chick', 'singing', 'th', 'inning', 'stretch', 'giant', 'game', 'wearing', 'shes', 'like', 'redneck', 'carmen', 'miranda', 'nlds']",True
22445,"['wtmf', 'murica', 'say', 'thunderpunched', 'throat', 'sole', 'stomped']",False
22446,"['waddup', 'bitch', 'gotta', 'get', 'tf', 'outta', 'town', 'tonite']",True
22447,"['wagwuan', 'bitch']",True
22448,"['wait', 'faggot', 'wear', 'seat', 'beat']",True
22449,"['wait', 'min', 'rt', 'pussy', 'rt', 'rihanna', 'cologne', 'men', 'probably', 'smell', 'like', 'curry', 'goat', 'nail', 'clipping']",True
22450,"['wait', 'min', 'nigga', 'bitch', 'lol', 'rt', 'fuck', 'steelers', 'ht', 'tr', 'dont', 'give', 'damn', 'cont']",True
22451,"['wait', 'minute', 'bowyer', 'causing', 'yellow', 'chase', 'race', 'rt', 'caution', 'nascar']",False
22452,"['wait', 'bitch', 'keep', 'simple', 'never', 'basic']",True
22453,"['wait', 'take', 'brownie']",False
22454,"['wait', 'thats', 'butt', 'naked', 'bitch', 'aw', 'boy']",True
22455,"['wait', 'mudda', 'cunt', 'hypocrisy']",True
22456,"['wait', 'rt', 'ever', 'put', 'ur', 'finger', 'lil', 'hole', 'back', 'pussy', 'cool']",True
22457,"['waiting', 'brownie', 'want', 'brownie', 'someone', 'hook']",False
22458,"['waiting', 'bitch']",True
22459,"['waiting', 'wetback', 'sycksyllables']",True
22460,"['waka', 'bitch', 'bad', 'fr']",True
22461,"['wake', 'american', 'sheeple', 'nd', 'stop', 'allowing', 'pussy', 'azz', 'politician', 'never', 'bust', 'gun']",True
22462,"['wake', 'bitch']",True
22463,"['wake', 'stoopid', 'dyke']",True
22464,"['walk', 'party', 'boot', 'yo', 'hoe']",True
22465,"['walk', 'bitch', 'like', 'rt', 'murdered', 'test']",True
22466,"['walk', 'house', 'knock', 'door', 'blow', 'drop', 'drop', 'bitch', 'got', 'sawed']",True
22467,"['walked', 'wit', 'new', 'bitch', 'got', 'nigga', 'mad', 'know']",True
22468,"['walked', 'party', 'wa', 'playin', 'nelly', 'air', 'force', 'one', 'walked', 'outta', 'bitch', 'immediately', 'littered', 'yard']",True
22469,"['wallah', 'ill', 'drop', 'kick', 'bitch']",True
22470,"['wallah', 'doe', 'dumb', 'bitch', 'dream', 'fucking', 'lottery', 'wake', 'early', 'play', 'fuck', 'hoe']",True
22471,"['wanna', 'find', 'truth', 'somebody', 'tell', 'em', 'watch', 'real', 'bitch', 'nigga', 'hoe', 'come', 'em']",True
22472,"['want', 'cheese', 'whine', 'bitch']",True
22473,"['want', 'cry', 'cause', 'girl', 'la', 'fitness', 'imma', 'bitch']",True
22474,"['want', 'go', 'get', 'brownie', 'im', 'stuck', 'doe']",False
22475,"['want', 'touch', 'tha', 'boty', 'ned', 'touch', 'heinie']",False
22476,"['wanted', 'eat', 'pussy', 'back', 'shes', 'sleep', 'smh']",True
22477,"['warrior', 'aint', 'winning', 'shit', 'curry', 'keep', 'playin', 'like', 'bitch']",True
22478,"['wa', 'finna', 'slit', 'eyebrow', 'shop', 'nah', '                                         ']",False
22479,"['wa', 'kimball', 'gym', 'today', 'boy', 'carter', 'kimball', 'hoe', 'wouldve', 'stupid']",True
22480,"['wash', 'hoe']",True
22481,"['washpost', 'describes', 'charlie', 'crists', 'bizarre', 'obsession', 'fan', 'leg', 'stop', 'sweat', 'asked', 'answering', 'question', 'dog']",False
22482,"['washing', 'coon', 'hair']",True
22483,"['wassup', 'wit', 'fucc', 'niccas']",True
22484,"['watch', 'stop', 'talking', 'bitch', 'still', 'tweet']",True
22485,"['watch', 'ima', 'hit', 'hoe', 'later', 'summer', 'finna', 'best', 'livestock', 'party']",True
22486,"['watch', 'twitter', 'bitch']",True
22487,"['watch', 'ned', 'crc', 'world', 'cup', 'pura', 'vida']",False
22488,"['watch', 'nigger', 'lover', 'day', 'coming']",True
22489,"['watch', 'black', 'whiggers', 'cry']",True
22490,"['watch', 'yo', 'hoe']",True
22491,"['watched', 'crow', 'eat', 'sandwich']",False
22492,"['watching', 'steelers', 'colt', 'getting', 'blinded', 'steelers', 'uniys', 'look', 'like', 'bunch', 'bumblebee']",False
22493,"['watching', 'deadly', 'woman', 'malicious', 'bitch', 'left', 'baby', 'sun', 'bake', 'death', 'wtf']",True
22494,"['watching', 'forrest', 'gump', 'ha', 'taught', 'bitch', 'wanna', 'hoe', 'theyre', 'tired']",True
22495,"['watching', 'richie', 'rich', 'tv', 'even', 'wanted', 'kick', 'ghetto', 'kid', 'show', 'yuh', 'much', 'money', 'aint', 'thang']",False
22496,"['watching', 'nigger', 'movie', 'menace', 'society', 'trying', 'learn', 'enemy', 'good', 'reconnaissance']",True
22497,"['watchu', 'smiling', 'da', 'foe', 'nigguh']",True
22498,"['water', 'whippin', 'bitch', 'bobby', 'buschi']",True
22499,"['wats', 'ppl', 'calling', 'foriegn', 'bitch']",True
22500,"['wave', 'get', 'splashed', 'splash', 'gang', 'ya', 'bitch']",True
22501,"['way', 'many', 'pussy', 'lay', 'nothing', 'generation', 'literally', 'figuratively']",True
22502,"['wayne', 'crazy', 'new', 'orleans', 'nicca', 'lol']",True
22503,"['wayne', 'went', 'ape', 'shit', 'tht', 'krazy']",True
22504,"['aint', 'gon', 'talk', 'bout', 'yo', 'partnas', 'cuz', 'dey', 'aint', 'shit', 'like', 'niccas']",True
22505,"['aint', 'really', 'wit', 'talkin', 'bitch', 'bout', 'action']",True
22506,"['back', 'bitch']",True
22507,"['fan', 'base', 'large', 'give', 'crap', 'rodgers', 'chew', 'guy', 'nobody', 'bitch', 'brady', 'manning']",True
22508,"['passed', 'dem', 'niccas', 'yr', 'ago', 'fr']",True
22509,"['hella', 'hoe', 'swear', 'want']",True
